Id,OwnerUserId,CreationDate,ParentId,Score,Body
68702,10769,2008-09-16T01:55:09Z,63086,36,"<pre><code>from __future__ import braces
</code></pre>
"
68712,3002,2008-09-16T01:57:10Z,68630,131,"<p>In general, you might expect tuples to be slightly faster. However you should definitely test your specific case (if the difference might impact the performance of your program --  remember ""premature optimization is the root of all evil"").</p>

<p>Python makes this very easy: <a href=""https://docs.python.org/2/library/timeit.html"">timeit</a> is your friend.</p>

<pre><code>$ python -m timeit ""x=(1,2,3,4,5,6,7,8)""
10000000 loops, best of 3: 0.0388 usec per loop

$ python -m timeit ""x=[1,2,3,4,5,6,7,8]""
1000000 loops, best of 3: 0.363 usec per loop
</code></pre>

<p>and...</p>

<pre><code>$ python -m timeit -s ""x=(1,2,3,4,5,6,7,8)"" ""y=x[3]""
10000000 loops, best of 3: 0.0938 usec per loop

$ python -m timeit -s ""x=[1,2,3,4,5,6,7,8]"" ""y=x[3]""
10000000 loops, best of 3: 0.0649 usec per loop
</code></pre>

<p>So in this case, instantiation is almost an order of magnitude faster for the tuple, but item access is actually somewhat faster for the list! So if you're creating a few tuples and accessing them many many times, it may actually be faster to use lists instead.</p>

<p>Of course if you want to <em>change</em> an item, the list will definitely be faster since you'd need to create an entire new tuple to change one item of it (since tuples are immutable).</p>
"
68747,10739,2008-09-16T02:02:45Z,68645,9,"<p>Personally I would use a classmethod whenever I needed a static method. Mainly because I get the class as an argument.</p>

<pre><code>class myObj(object):
   def myMethod(cls)
     ...
   myMethod = classmethod(myMethod)
</code></pre>

<p>or use a decorator</p>

<pre><code>class myObj(object):
   @classmethod
   def myMethod(cls)
</code></pre>

<p>For static properties.. Its time you look up some python definition.. variable can always change. There are two types of them mutable and immutable.. Also, there are class attributes and instance attributes.. Nothing really like static attributes in the sense of java &amp; c++</p>

<p>Why use static method in pythonic sense, if it has no relation whatever to the class! If I were you, I'd either use classmethod or define the method independent from the class.</p>
"
68770,1943957,2008-09-16T02:05:49Z,68645,5,"<p>Static methods in python are called <a href=""http://pyref.infogami.com/classmethod"" rel=""nofollow"">classmethod</a>s. Take a look at the following code</p>

<pre><code>class MyClass:
    def myInstanceMethod(self):
        print 'output from an instance method'
    @classmethod
    def myStaticMethod(cls):
        print 'output from a static method'
MyClass.myInstanceMethod()

Traceback (most recent call last):
  File ""&lt;stdin&gt;"", line 1, in &lt;module&gt;
TypeError: unbound method myInstanceMethod() must be called [...]
MyClass.myStaticMethod()
</code></pre>

<p>output from a static method</p>

<p>Notice that when we call the method <em>myInstanceMethod</em>, we get an error. This is because it requires that method be called on an instance of this class. The method <em>myStaticMethod</em> is set as a classmethod using the <a href=""http://www.python.org/dev/peps/pep-0318/"" rel=""nofollow"">decorator</a> <em>@classmethod</em>.</p>

<p>Just for kicks and giggles, we could call <em>myInstanceMethod</em> on the class by passing in an instance of the class, like so:</p>

<pre><code>&gt;&gt;&gt; MyClass.myInstanceMethod(MyClass())
output from an instance method
</code></pre>
"
68796,2128,2008-09-16T02:09:46Z,68774,55,"<p>Opening sockets in python is pretty simple. You really just need something like this:</p>

<pre><code>import socket
sock = socket.socket()
sock.connect((address, port))
</code></pre>

<p>and then you can <code>send()</code> and <code>recv()</code> like any other socket</p>
"
68817,116,2008-09-16T02:13:29Z,68630,88,"<p>The <a href=""https://docs.python.org/3/library/dis.html""><code>dis</code></a> module disassembles the byte code for a function and is useful to see the difference between tuples and lists.</p>

<p>In this case, you can see that accessing an element generates identical code, but that assigning a tuple is much faster than assigning a list.</p>

<pre><code>&gt;&gt;&gt; def a():
...     x=[1,2,3,4,5]
...     y=x[2]
...
&gt;&gt;&gt; def b():
...     x=(1,2,3,4,5)
...     y=x[2]
...
&gt;&gt;&gt; import dis
&gt;&gt;&gt; dis.dis(a)
  2           0 LOAD_CONST               1 (1)
              3 LOAD_CONST               2 (2)
              6 LOAD_CONST               3 (3)
              9 LOAD_CONST               4 (4)
             12 LOAD_CONST               5 (5)
             15 BUILD_LIST               5
             18 STORE_FAST               0 (x)

  3          21 LOAD_FAST                0 (x)
             24 LOAD_CONST               2 (2)
             27 BINARY_SUBSCR
             28 STORE_FAST               1 (y)
             31 LOAD_CONST               0 (None)
             34 RETURN_VALUE
&gt;&gt;&gt; dis.dis(b)
  2           0 LOAD_CONST               6 ((1, 2, 3, 4, 5))
              3 STORE_FAST               0 (x)

  3           6 LOAD_FAST                0 (x)
              9 LOAD_CONST               2 (2)
             12 BINARY_SUBSCR
             13 STORE_FAST               1 (y)
             16 LOAD_CONST               0 (None)
             19 RETURN_VALUE
</code></pre>
"
68892,6043,2008-09-16T02:28:38Z,68774,9,"<p>For developing portable network programs of any sort in Python, <a href=""http://twistedmatrix.com"" rel=""nofollow"">Twisted</a> is quite useful. One of its benefits is providing a convenient layer above low-level socket APIs.</p>
"
68911,5324,2008-09-16T02:31:24Z,68774,13,"<p>OK, this code worked</p>

<pre><code>s = socket.socket()
s.connect((ip,port))
s.send(""my request\r"")
print s.recv(256)
s.close()
</code></pre>

<p>It was quite difficult to work that out from the Python socket module documentation. So I'll accept The.Anti.9's answer.</p>
"
69064,10688,2008-09-16T03:03:31Z,63086,0,"<p>Check the options of your editor or find an editor/IDE that allows you to convert TABs to spaces. I usually set the options of my editor to substitute the TAB character with 4 spaces, and I never run into any problems.</p>
"
69067,10840,2008-09-16T03:04:08Z,68645,400,"<p>@Blair Conrad said static variables declared inside the class definition, but not inside a method are class or ""static"" variables:</p>

<pre><code>&gt;&gt;&gt; class Test(object):
...     i = 3
...
&gt;&gt;&gt; Test.i
3
</code></pre>

<p>There are a few gotcha's here. Carrying on from the example above:</p>

<pre><code>&gt;&gt;&gt; t = Test()
&gt;&gt;&gt; t.i     # static variable accessed via instance
3
&gt;&gt;&gt; t.i = 5 # but if we assign to the instance ...
&gt;&gt;&gt; Test.i  # we have not changed the static variable
3
&gt;&gt;&gt; t.i     # we have overwritten Test.i on t by creating a new attribute t.i
5
&gt;&gt;&gt; Test.i = 6 # to change the static variable we do it by assigning to the class
&gt;&gt;&gt; t.i
5
&gt;&gt;&gt; Test.i
6
&gt;&gt;&gt; u = Test()
&gt;&gt;&gt; u.i
6           # changes to t do not affect new instances of Test

# Namespaces are one honking great idea -- let's do more of those!
&gt;&gt;&gt; Test.__dict__
{'i': 6, ...}
&gt;&gt;&gt; t.__dict__
{'i': 5}
&gt;&gt;&gt; u.__dict__
{}
</code></pre>

<p>Notice how the instance variable <code>t.i</code> got out of sync with the ""static"" class variable when the attribute <code>i</code> was set directly on <code>t</code>. This is because <code>i</code> was re-bound within the <code>t</code> namespace, which is distinct from the <code>Test</code> namespace. If you want to change the value of a ""static"" variable, you must change it within the scope (or object) where it was originally defined. I put ""static"" in quotes because Python does not really have static variables in the sense that C++ and Java do.</p>

<p>Although it doesn't say anything specific about static variables or methods, the <a href=""http://docs.python.org/tut/"">Python tutorial</a> has some relevant information on <a href=""https://docs.python.org/2/tutorial/classes.html"">classes and class objects</a>. </p>

<p>@Steve Johnson also answered regarding static methods, also documented under ""Built-in Functions"" in the Python Library Reference.</p>

<pre><code>class Test(object):
    @staticmethod
    def f(arg1, arg2, ...):
        ...
</code></pre>

<p>@beid also mentioned classmethod, which is similar to staticmethod. A classmethod's first argument is the class object. Example:</p>

<pre><code>class Test(object):
    i = 3 # class (or static) variable
    @classmethod
    def g(cls, arg):
        # here we can use 'cls' instead of the class name (Test)
        if arg &gt; cls.i:
            cls.i = arg # would the the same as  Test.i = arg1
</code></pre>
"
69513,5728,2008-09-16T05:01:08Z,68541,3,"<p>Check your path (run 'echo $PATH')</p>
"
69596,4966,2008-09-16T05:27:59Z,68335,76,"<p>To do this in Python (i.e. not wrapping scp through subprocess.Popen or similar) with the <a href=""http://www.lag.net/paramiko/"">Paramiko</a> library, you would do something like this:</p>

<pre><code>import os
import paramiko

ssh = paramiko.SSHClient() 
ssh.load_host_keys(os.path.expanduser(os.path.join(""~"", "".ssh"", ""known_hosts"")))
ssh.connect(server, username=username, password=password)
sftp = ssh.open_sftp()
sftp.put(localpath, remotepath)
sftp.close()
ssh.close()
</code></pre>

<p>(You would probably want to deal with unknown hosts, errors, creating any directories necessary, and so on).</p>
"
69867,11265,2008-09-16T06:41:51Z,60152,3,"<p>The <a href=""https://developer.mozilla.org/en/PyXPCOM"" rel=""nofollow"">PyXPCOM extension</a> is one possibility.</p>

<p>But looking at what firewatir provides, I have to 2nd the suggestion for twill. It's based on <a href=""http://wwwsearch.sourceforge.net/mechanize/"" rel=""nofollow"">mechanize</a>, which might also be useful in this context.</p>
"
69989,5190,2008-09-16T07:10:04Z,69979,1,"<p>You could use HTTP Authentication, if supported.</p>

<p>You'd have to add SSL, as all methods, POST, GET and HTTP Auth (well, except Digest HHTP authentication) send plaintext.</p>

<p>GET is basically just like POST, it just has a limit on the amount of data you can send which is usually a lot smaller than POST and a semantic difference which makes GET not a good candidate from that point of view, even if technically they both can do it.</p>

<p>As for examples, what are you using? There are many choices in Python, like the cgi module or some framework like Django, CherryPy, and so on</p>
"
